"Experiment"	"Retention time"	"Total ion current"	"Reverse"
"III23_210201"	113.77	224720	"+"
"HEK_210201"	62.933	2977800	NA
"HEK_201204"	56.594	1631500	NA
"HEK_210201"	89.041	1849900	NA
"HEK_210203"	37.421	11714000	NA
"III23_210201"	96.107	9288700	"+"
"HEK_201204"	113.18	4352400	NA
"III23_18compl_210129"	124.22	489120	NA
"III23_210129"	57.625	6517400	NA
"III23_18compl_210129"	26.796	2191100	NA
"VIII27_210129"	79.481	6574700	NA
"III23_210129"	32.177	11840000	"+"
"III23_210201"	143.9	20194	NA
"III23_18compl_210129"	58.596	12272000	NA
"HEK_210201"	2.6418	233910	NA
"III23_210129"	111.18	2238600	NA
"III23_210129"	18.98	1146700	NA
"III23_210201"	62.45	3522000	NA
"III23_18compl_210129"	25.143	300310	NA
"VIII27_210129"	108.7	875780	NA
"III12_210129"	96.206	4153500	NA
"HEK_210203"	76.91	11064000	NA
"HEK_210201"	50.123	1636300	NA
"HEK_201204"	48.674	8372800	NA
"III23_18compl_210129"	22.261	646960	"+"
"HEK_210201"	34.646	754700	NA
"III12_210129"	65.845	12103000	NA
"III23_18compl_210129"	54.552	2350700	NA
"III12_210129"	73.513	1230200	NA
"HEK_210203"	96.483	100640	NA
"VIII27_210129"	66.819	18373000	NA
"III23_210201"	114.64	6184600	NA
"VIII27_210129"	109.63	1854300	NA
"III23_210201"	85.874	5694100	NA
"HEK_210203"	129.61	830750	"+"
"III23_18compl_210129"	100.66	10580000	NA
"HEK_210203"	97.055	1361800	"+"
"VIII27_210129"	51.907	1484400	NA
"III23_210201"	119.27	12797000	"+"
"HEK_210201"	78.877	1936300	NA
"HEK_210203"	43.562	3499500	NA
"HEK_210203"	45.978	4462500	NA
"III23_18compl_210129"	103.09	1409000	NA
"VIII27_210129"	89.569	1551900	NA
"HEK_210203"	29.653	2369400	NA
"III23_210129"	65.35	6414100	NA
"III23_18compl_210129"	70.808	1282000	"+"
"III23_210201"	118.58	754800	NA
"III23_210129"	92.51	2926400	NA
"HEK_201204"	122.32	1480500	NA
"HEK_201204"	75.608	8001600	NA
"VIII27_210129"	20.753	922870	NA
"VIII27_210129"	88.729	3804200	"+"
"HEK_201204"	88.805	1335500	NA
"III23_210129"	24.503	222120	NA
"HEK_210201"	80.71	2113400	NA
"HEK_201204"	85.995	6922000	"+"
"HEK_210201"	77.498	11512000	NA
"HEK_210201"	59.134	1745500	"+"
"VIII27_210129"	53.04	21120000	NA
"III23_18compl_210129"	59.708	8465900	NA
"HEK_210201"	112.47	572500	"+"
"HEK_201204"	107.89	777170	NA
"VIII27_210129"	34.771	3115100	"+"
"III23_18compl_210129"	37.336	9286100	NA
"HEK_210203"	80.432	6921800	NA
"III12_210129"	51.96	2579900	"+"
"III23_210129"	89.09	7231200	NA
"HEK_210201"	77.434	7042500	NA
"VIII27_210129"	117.83	345140	NA
"VIII27_210129"	93.166	2727800	NA
"III23_18compl_210129"	31.958	17629000	NA
"HEK_210201"	74.343	879440	NA
"HEK_210203"	38.42	10728000	NA
"HEK_210203"	77.35	3928300	NA
"HEK_210201"	23.458	3124300	NA
"HEK_210203"	52.184	7714200	NA
"III23_210129"	24.38	2150100	"+"
"III12_210129"	72.797	1251600	NA
"III23_210201"	71.014	20826000	"+"
"III23_210201"	73.887	8781400	NA
"III23_18compl_210129"	86.999	3082700	NA
"III12_210129"	41.138	91708000	NA
"III12_210129"	70.451	2281900	"+"
"III12_210129"	92.384	2006800	NA
"III23_210129"	36.526	9324600	NA
"III23_210201"	32.032	16006000	NA
"HEK_210203"	92.864	2370400	NA
"III23_210201"	61.369	7154100	"+"
"III23_210129"	124.28	591020	NA
"VIII27_210129"	86.212	4944600	NA
"III23_18compl_210129"	45.137	9701100	"+"
"III23_210201"	105.28	4499200	NA
"HEK_201204"	65.071	9593200	NA
"III23_210129"	99.898	3542900	NA
"VIII27_210129"	53.826	9183500	"+"
"HEK_210203"	114.65	1801300	NA
"III23_18compl_210129"	93.855	2018600	NA
"HEK_201204"	105.94	499010	NA
"III23_210129"	43.098	3525700	NA
"HEK_210201"	107.31	1600600	"+"
"III23_210201"	73.443	3207800	NA
"HEK_210201"	100.52	1239000	"+"
"III23_210201"	88.502	4094600	NA
"HEK_210201"	129.32	13790000	"+"
"HEK_210201"	44.818	12774000	NA
"III12_210129"	39.34	18214000	NA
"III23_18compl_210129"	29.193	1533200	"+"
"HEK_210203"	61.569	5936100	NA
"HEK_210201"	82.616	1560700	NA
"III23_210129"	20.254	691670	"+"
"III23_210201"	71.882	2143900	NA
"III12_210129"	21.703	4570200	"+"
"VIII27_210129"	102.67	5628900	NA
"VIII27_210129"	57.528	4485800	"+"
"HEK_201204"	26.054	10902000	"+"
"VIII27_210129"	59.963	7837300	NA
"VIII27_210129"	50.365	10653000	NA
"III23_18compl_210129"	40.056	251270	NA
"III12_210129"	105.05	4860400	"+"
"VIII27_210129"	23.793	985850	"+"
"HEK_210201"	96.803	5753500	NA
"III23_210201"	62.651	13681000	NA
"HEK_201204"	82.057	3913800	"+"
"III23_210129"	64.769	5659800	"+"
"VIII27_210129"	39.562	2606800	NA
"III12_210129"	123.34	3221200	NA
"III23_18compl_210129"	24.801	1230300	"+"
"VIII27_210129"	16.932	193750	NA
"III23_210201"	36.795	668720	"+"
"HEK_201204"	35.395	14490000	NA
"III23_210201"	111	4877400	NA
"III12_210129"	73.833	9446500	NA
"VIII27_210129"	110.37	2874700	"+"
"HEK_210201"	89.183	4214400	NA
"HEK_201204"	50.221	19284000	NA
"III12_210129"	66.809	3649700	NA
"III23_18compl_210129"	27.937	6513600	NA
"VIII27_210129"	70.433	3372500	"+"
"III23_210201"	104.61	16305000	NA
"HEK_201204"	48.864	3677000	"+"
"III23_210201"	89.178	8196600	NA
"HEK_210201"	58.357	3213200	NA
"VIII27_210129"	135.29	109740	NA
"HEK_210203"	24.453	1274500	NA
"III23_210201"	108.03	1846600	NA
"III12_210129"	128.83	86733	NA
"HEK_210203"	26.712	4084300	NA
"III23_210129"	142.88	93709	NA
"III23_18compl_210129"	132.73	291840	NA
"III12_210129"	97.376	3258100	NA
"III12_210129"	127.14	1138300	NA
"VIII27_210129"	80.326	12191000	NA
"III23_210201"	89.185	17927000	NA
"III23_210129"	106.18	461240	NA
"III23_18compl_210129"	79.269	34046000	NA
"III23_210201"	35.801	4405200	NA
"III23_210201"	106.79	3218400	NA
"III23_210129"	86.666	7874000	NA
"III23_210129"	22.314	5305000	NA
"HEK_210201"	55.789	1162400	NA
"VIII27_210129"	25.47	2344900	NA
"HEK_210201"	94.763	4984100	NA
"HEK_201204"	25.22	6605700	NA
"III23_210129"	131.2	195810	"+"
"III23_210129"	104.29	1431600	"+"
"III12_210129"	100.21	27366000	NA
"HEK_210201"	65.668	8962700	NA
"III12_210129"	119.66	310640	NA
"III23_210129"	9.0927	6453400	NA
"HEK_210201"	8.1553	10263000	NA
"HEK_210203"	101.12	1096000	"+"
"III12_210129"	107.15	392100	"+"
"III23_210201"	69.658	1837700	NA
"III12_210129"	58.913	3774500	NA
"HEK_201204"	73.845	1609900	"+"
"HEK_210201"	46.94	8715500	NA
"III12_210129"	67.457	4645100	NA
"III23_210201"	72.458	7669800	NA
"VIII27_210129"	53.418	9299700	NA
"III23_210129"	96.553	2522200	NA
"VIII27_210129"	71.306	1404400	"+"
"III12_210129"	100.27	1458900	NA
"HEK_210201"	45.935	18284000	"+"
"HEK_210203"	28.948	4926000	NA
"HEK_210201"	47.748	4301600	"+"
"III23_18compl_210129"	118.36	2011600	NA
"III23_210201"	78.764	3051400	NA
"HEK_201204"	120.25	3209000	"+"
"III23_210129"	38.244	8519200	NA
"III23_210129"	42.793	2068400	NA
"III23_210201"	25.997	1912500	"+"
"III23_18compl_210129"	118.13	154590	NA
"HEK_201204"	48.473	6930700	NA
"III23_210201"	83.225	1616600	NA
"HEK_201204"	44.244	2572900	NA
"HEK_210203"	88.931	3712100	NA
"HEK_210201"	30.007	1385800	NA
"III23_210129"	84.992	5032900	NA
"III12_210129"	76.226	6381800	NA
"HEK_210201"	71.015	9326600	"+"
"HEK_210203"	81.33	1475900	"+"
"III23_18compl_210129"	57.854	5324500	NA
"III23_18compl_210129"	59.526	5510900	NA
"III23_18compl_210129"	91.449	548710	NA
"VIII27_210129"	116.51	5431400	NA
"HEK_210201"	70.823	1300300	NA
"HEK_201204"	111.22	346430	NA
"III12_210129"	132.89	9702200	NA
"III23_18compl_210129"	64.975	256900	"+"
"III23_210201"	103.21	2336200	NA
"HEK_210203"	95.192	6495900	NA
"III12_210129"	51.703	7944700	NA
"III23_18compl_210129"	123.93	147480	NA
"III23_210129"	60.401	2886600	NA
"VIII27_210129"	32.017	3619200	NA
"HEK_210201"	130.57	159610	"+"
"HEK_210201"	84.276	1420700	NA
"III23_210129"	103.05	704900	NA
"HEK_210203"	29.364	4685500	NA
"III23_210201"	139.95	24888	NA
"HEK_201204"	71.211	1507800	NA
"HEK_210203"	30.256	1721600	NA
"VIII27_210129"	32.189	4376500	"+"
"III12_210129"	140.94	699970	NA
"III23_210201"	24.192	2550000	"+"
"III23_210201"	116.11	487910	NA
"VIII27_210129"	133.81	101520	NA
"III12_210129"	37.569	3568700	NA
"III12_210129"	33.49	6249200	NA
"HEK_201204"	121.23	524220	NA
"HEK_201204"	119.13	1847200	NA
"HEK_201204"	58.837	1032600	NA
"HEK_210201"	91.621	1578200	NA
"III23_210201"	120.39	449130	"+"
"VIII27_210129"	75.645	5784200	NA
"VIII27_210129"	83.278	1157300	NA
"III23_210129"	107.89	447310	NA
"VIII27_210129"	55.538	2222500	NA
"HEK_201204"	88.254	18957000	NA
"HEK_210203"	23.411	4413900	NA
"III23_210129"	33.25	8875800	NA
"III23_210129"	92.536	4624200	NA
"III23_210201"	49.283	4207400	"+"
"HEK_210203"	47.148	2697900	NA
"III23_210201"	116.97	753650	NA
"HEK_201204"	45.165	7923600	NA
"III23_210129"	51.542	4947700	NA
"III12_210129"	44.409	7535700	NA
"HEK_210201"	59.673	2042500	NA
"III23_210201"	22.251	68090	NA
"III23_210129"	74.428	2184400	"+"
"III23_18compl_210129"	93.387	1319000	"+"
"III23_210129"	46.986	8628200	"+"
"III23_210201"	57.357	9265900	"+"
"HEK_210203"	11.041	105100	NA
"HEK_201204"	85.986	7662500	NA
"HEK_210201"	45.853	4800100	NA
"HEK_210201"	38.051	19139000	NA
"HEK_210203"	88.616	929790	NA
"III23_210201"	95.415	3963000	NA
"III23_210201"	80.805	13805000	NA
"HEK_210203"	56.52	3039000	NA
"HEK_210201"	47.709	11360000	"+"
"III12_210129"	107.71	311140	"+"
"HEK_210203"	59.905	1169100	"+"
"HEK_210203"	95.321	3749500	NA
"III23_18compl_210129"	115.03	1138500	"+"
"III23_210201"	111.82	9869800	NA
"HEK_210203"	73.569	4190600	NA
"III12_210129"	61.086	15345000	NA
"III23_18compl_210129"	141.99	160800	"+"
"III12_210129"	21.474	7057500	NA
"HEK_210203"	58.232	314700	"+"
"III23_18compl_210129"	132.24	682210	NA
"HEK_210203"	52.952	7864600	"+"
"HEK_210203"	25.827	855850	NA
"III12_210129"	112.93	6281400	NA
"III23_210129"	93.804	5035900	"+"
"HEK_201204"	50.696	14222000	NA
"HEK_210201"	124.96	1755800	"+"
"HEK_210201"	40.706	7742700	NA
"HEK_201204"	85.675	8978400	"+"
"VIII27_210129"	29.863	3770600	"+"
"VIII27_210129"	43.406	2076400	NA
"III23_210129"	25.002	7880500	"+"
"III23_18compl_210129"	38.253	10992000	NA
"III12_210129"	24.163	432820	NA
"HEK_201204"	74.919	2229000	NA
"HEK_201204"	67.26	7899500	NA
"HEK_201204"	21.476	1171600	NA
"VIII27_210129"	28.768	9318600	NA
"VIII27_210129"	96.604	3403400	NA
"III23_210129"	49.156	18245000	NA
"HEK_210201"	23.923	2552900	NA
"III23_18compl_210129"	43.095	10609000	NA
"III23_210201"	112.89	3023300	NA
"HEK_210201"	61.329	4412400	NA
"VIII27_210129"	73.113	2283900	NA
"HEK_210201"	121.63	505500	NA
"VIII27_210129"	26.066	11320000	NA
"III23_18compl_210129"	120.91	451270	NA
"III23_210129"	27.685	6401700	NA
"HEK_210203"	123.33	173610	NA
"HEK_210203"	36.051	5221700	NA
"III23_18compl_210129"	132.68	3404000	"+"
"III12_210129"	74.599	3513200	NA
"VIII27_210129"	42.279	1191900	NA
"HEK_210203"	32.735	392630	NA
"III23_210129"	31.548	4014400	NA
"III23_210201"	23.86	260340	NA
"VIII27_210129"	130.15	258220	NA
"III12_210129"	38.934	7589400	NA
"HEK_210201"	63.062	6852300	NA
"HEK_210201"	93.577	960220	NA
"III23_210129"	24.253	1009100	NA
"III23_18compl_210129"	61.337	2935500	"+"
"III23_210129"	77.026	12243000	NA
"III23_18compl_210129"	120.88	1714100	NA
"VIII27_210129"	18.606	6814300	"+"
"HEK_210203"	49.995	8392800	NA
"HEK_210203"	133.59	693110	NA
"III23_210201"	66.313	7997500	NA
"III23_18compl_210129"	89.186	2929300	NA
"HEK_201204"	66.872	2517200	"+"
"HEK_201204"	78.495	15577000	NA
"III23_18compl_210129"	115.57	641380	NA
"III23_210201"	36.912	5490700	"+"
"HEK_201204"	75.04	4293500	NA
"HEK_210201"	30.255	2246200	NA
"VIII27_210129"	48.116	2308800	NA
"III23_18compl_210129"	95.172	1158800	NA
"III23_210201"	16.157	61318	"+"
"HEK_210203"	149.7	47394	NA
"III23_18compl_210129"	123.03	586760	NA
"VIII27_210129"	24.276	1357000	NA
"VIII27_210129"	18.412	2012700	NA
"III12_210129"	110.23	226490	NA
"III23_210129"	112.53	417030	NA
"III23_18compl_210129"	125.9	374580	NA
"III23_18compl_210129"	124.22	175820	NA
"HEK_210201"	91.235	1734400	NA
"III23_210201"	104.2	2826100	NA
"III23_210201"	23.273	3686400	"+"
"III23_210129"	83.488	2147300	NA
"HEK_210201"	132.35	309960	"+"
"III23_210201"	117.99	25636000	NA
"III23_18compl_210129"	130.44	6500700	NA
"III23_210201"	112.35	6143600	NA
"HEK_210203"	34.274	3834500	NA
"VIII27_210129"	76.965	1849100	NA
"III23_18compl_210129"	53.32	12363000	NA
"III23_210129"	34.768	4487100	NA
"III12_210129"	125.04	450520	NA
"HEK_210201"	134.87	966030	NA
"III23_210201"	127.7	19632000	NA
"HEK_210201"	81.014	4267800	NA
"HEK_210203"	54.749	2052200	NA
"III23_210129"	124.77	1846500	NA
"HEK_210203"	48.97	929370	NA
"III23_210201"	35.021	10876000	NA
"III12_210129"	60.748	1347600	NA
"III23_18compl_210129"	107.44	9122600	NA
"III12_210129"	49.54	4495700	NA
"III12_210129"	107.88	21339000	NA
"III23_210201"	37.144	6739900	"+"
"HEK_201204"	79.646	27901000	NA
"III23_210129"	53.736	92040000	"+"
"HEK_201204"	45.85	10280000	NA
"VIII27_210129"	86.305	575510	NA
"III12_210129"	30.032	11188000	NA
"HEK_201204"	66.14	72256000	"+"
"III12_210129"	43.802	1235200	"+"
"III23_18compl_210129"	49.832	8833200	NA
"III23_18compl_210129"	72.021	893990	NA
"III23_18compl_210129"	123.36	470920	"+"
"HEK_210203"	98.672	1516700	"+"
"HEK_210203"	20.464	1356200	NA
"III23_210129"	78.341	3854200	"+"
"VIII27_210129"	124.94	124690000	NA
"III23_210129"	58.889	1066700	NA
"III23_210201"	99.208	156870000	NA
"III12_210129"	113.03	721130	NA
"III23_210201"	135.4	50822	NA
"HEK_210203"	67.821	4479700	NA
"HEK_201204"	109.73	1137700	NA
"III23_210129"	72.683	2781000	"+"
"III23_210201"	36.431	11768000	"+"
"III23_18compl_210129"	67.368	10610000	NA
"HEK_201204"	120.55	1244900	NA
"III23_18compl_210129"	31.971	3369100	NA
"HEK_210203"	122.21	484390	NA
"HEK_210201"	68.017	5307400	NA
"HEK_201204"	116.35	6980500	NA
"VIII27_210129"	31.917	5947800	"+"
"HEK_201204"	135.36	32350	NA
"III12_210129"	83.241	939420	NA
"VIII27_210129"	37.129	12511000	"+"
"III23_18compl_210129"	59.426	3475000	NA
"HEK_201204"	58.407	668220	NA
"HEK_210203"	95.049	1333200	NA
"HEK_210203"	119.28	550520	NA
"VIII27_210129"	111.92	1247700	NA
"III12_210129"	49.309	4415100	"+"
"III12_210129"	131.22	399510	NA
"III23_18compl_210129"	30.149	8194100	NA
"HEK_201204"	99.95	5994400	NA
"HEK_201204"	39.071	11861000	"+"
"VIII27_210129"	23.157	1273300	NA
"VIII27_210129"	128.69	254750	"+"
"III23_210129"	46.133	13334000	NA
"III23_18compl_210129"	85.81	1855800	NA
"III23_18compl_210129"	31.063	1699900	NA
"HEK_201204"	132.63	3972400	NA
"III23_18compl_210129"	93.097	256380	NA
"VIII27_210129"	63.469	1800700	"+"
"VIII27_210129"	48.721	2613600	NA
"III23_210129"	81.312	3808300	NA
"III23_210201"	49.054	205200	NA
"HEK_210203"	87.277	4465400	NA
"HEK_210203"	62.378	7486400	NA
"III23_210129"	29.367	620020	NA
"HEK_201204"	116.81	992530	"+"
"III23_210201"	103.9	536230	"+"
"III23_210201"	120.46	912290	NA
"III23_210201"	119.3	1787200	NA
"HEK_201204"	54.562	25297000	NA
"HEK_210201"	24.502	479470	NA
"HEK_201204"	70.585	2001000	NA
"HEK_201204"	25.433	1450500	NA
"III23_210201"	76.502	2390700	NA
"III12_210129"	109.05	489280	"+"
"HEK_210203"	38.077	31406000	"+"
"III23_210201"	93.239	32382000	NA
"III23_210129"	27.346	9806600	"+"
"HEK_201204"	56.241	2866700	NA
"III12_210129"	96.858	530510	NA
"III23_18compl_210129"	63.36	2074100	"+"
"III23_210201"	36.612	4808200	NA
"HEK_210203"	30.486	7089400	NA
"VIII27_210129"	74.253	6133800	NA
"HEK_201204"	32.195	28064000	NA
"III23_210129"	62.189	742620	NA
"HEK_210201"	137.44	94698	NA
"III23_18compl_210129"	84.969	4142400	NA
"III23_210201"	64.966	12191000	"+"
"HEK_210201"	89.023	1573800	NA
"III23_18compl_210129"	122.7	8021300	"+"
"III23_210201"	58.653	14731000	NA
"III23_210129"	24.329	4654800	NA
"III23_18compl_210129"	67.806	1037800	"+"
"III23_210129"	57.489	4797500	"+"
"HEK_210203"	84.608	6437300	NA
"HEK_210201"	53.527	3803700	NA
"HEK_210201"	72.251	11909000	NA
"HEK_210201"	120.28	1603500	NA
"III23_210129"	131	329240	NA
"III23_18compl_210129"	92.248	1282300	NA
"III23_210129"	124.21	1760700	NA
"VIII27_210129"	56.045	874730	"+"
"HEK_210201"	113.92	969630	NA
"III12_210129"	99.444	1062300	NA
"HEK_210201"	128.93	2542600	"+"
"III23_210129"	99.914	1827400	NA
"HEK_210201"	39.002	4534000	"+"
"III12_210129"	80.794	3183500	NA
"HEK_210203"	73.817	3613900	"+"
"VIII27_210129"	126.4	2986300	NA
"VIII27_210129"	120.14	715210	NA
"III23_18compl_210129"	135.41	41903	NA
"III12_210129"	122.57	48374	"+"
"III23_18compl_210129"	129.79	103240	NA
"III23_18compl_210129"	16.02	48597	"+"
"III23_18compl_210129"	81.707	1664000	NA
"HEK_210203"	34.495	18312000	NA
"III23_18compl_210129"	39.394	5121100	NA
"HEK_201204"	63.796	8508200	"+"
"VIII27_210129"	29.699	11610000	"+"
"III23_210201"	77.731	1881600	"+"
"HEK_210201"	128.47	813990	"+"
"HEK_210203"	42.677	842760	NA
"III12_210129"	56.141	7129000	NA
"HEK_210203"	116.21	173940	"+"
"III23_210201"	18.353	658830	"+"
"III23_210201"	18.5	1011700	NA
"VIII27_210129"	42.46	6227100	NA
"VIII27_210129"	26.058	5666400	NA
"HEK_201204"	54.976	1763800	NA
"III23_210201"	71.267	3000900	NA
"HEK_210201"	53.4	5782400	NA
"HEK_201204"	27.583	1828700	NA
"VIII27_210129"	40.879	2733800	NA
"HEK_210203"	99.448	1334800	NA
"III23_210201"	127.67	1471400	NA
"HEK_210201"	89.099	1526400	NA
"HEK_210201"	18.571	528560	NA
"HEK_201204"	34.935	15955000	"+"
"VIII27_210129"	93.721	45987000	NA
"HEK_210203"	92.54	1911100	"+"
"III23_18compl_210129"	32.213	2545600	NA
"III23_210129"	104.02	697780	NA
"VIII27_210129"	74.922	969330	NA
"HEK_210201"	118.89	940660	"+"
"III23_18compl_210129"	21.713	718530	"+"
"HEK_210201"	19.096	877620	NA
"HEK_210203"	85.841	3371800	NA
"HEK_201204"	31.75	16307000	NA
"VIII27_210129"	111.98	928680	NA
"HEK_201204"	26.454	10753000	NA
"III23_210201"	22.714	687260	NA
"III23_18compl_210129"	19.566	147010	"+"
"III12_210129"	95.088	2504800	"+"
"HEK_210201"	68.347	13971000	NA
"III23_210201"	106.07	7072700	NA
"VIII27_210129"	140.35	1035900	NA
"HEK_210203"	94.505	1967600	"+"
"III23_210201"	45.994	3754100	NA
"VIII27_210129"	59.146	2216800	NA
"III12_210129"	87.402	1398900	NA
"III23_210129"	122.42	480220	NA
"VIII27_210129"	43.495	16923000	NA
"III23_210129"	58.171	2924900	NA
"III23_210129"	75.573	9635500	NA
"HEK_210203"	105.24	5960200	NA
"HEK_210201"	107.88	638240	NA
"III12_210129"	63.271	13126000	NA
"HEK_201204"	64.738	211460	"+"
"VIII27_210129"	84.778	5244700	NA
"VIII27_210129"	104.7	10905000	"+"
"HEK_210201"	62.163	8969500	NA
"III23_18compl_210129"	107.94	1344000	NA
"III23_210129"	50.845	1386800	NA
"III23_210129"	114.57	1762700	NA
"HEK_210201"	84.43	2176900	"+"
"HEK_210203"	43.246	1898900	NA
"VIII27_210129"	55.978	3689200	"+"
"HEK_210201"	50.012	4928000	NA
"III12_210129"	76.857	7376300	NA
"III12_210129"	51.189	10766000	NA
"HEK_201204"	84.073	19405000	NA
"III23_18compl_210129"	141.76	16602	"+"
"HEK_210203"	102.18	1262100	"+"
"HEK_210203"	53.912	1009500	NA
"VIII27_210129"	78.477	154170	NA
"HEK_210203"	116.33	13621000	NA
"HEK_210203"	131.1	407520	"+"
"III12_210129"	70.988	4053300	NA
"III23_210129"	124.51	225220	NA
"VIII27_210129"	46.266	4089000	NA
"HEK_210201"	97.228	480890	NA
"HEK_210201"	35.13	2478200	NA
"HEK_210203"	50.025	5390400	NA
"III23_210201"	53.112	1764600	NA
"III12_210129"	95.942	1438400	NA
"HEK_210203"	87.399	693700	"+"
"HEK_210203"	127.86	1452900	NA
"III23_210129"	81.923	6178000	"+"
"III23_210201"	132.11	36876000	NA
"III23_210201"	32.672	9333900	NA
"III23_210129"	120.71	2155400	NA
"HEK_210203"	114.5	1224900	NA
"III23_18compl_210129"	78.637	967970	NA
"HEK_201204"	86.716	2923600	"+"
"III12_210129"	29.342	16915000	NA
"III23_18compl_210129"	81.692	2527700	NA
"HEK_210201"	61.008	1733000	"+"
"HEK_210203"	70.664	13150000	NA
"HEK_210203"	88.008	179490	NA
"HEK_210201"	131.35	332540	"+"
"HEK_210203"	114.8	201740	NA
"III12_210129"	94.114	1995900	"+"
"VIII27_210129"	32.622	6987200	NA
"III23_210129"	65.345	350060000	NA
"VIII27_210129"	57.045	1181500	NA
"III23_210201"	80.565	4284800	NA
"III23_210201"	90.216	3350200	NA
"HEK_210203"	59.744	4812300	NA
"HEK_210203"	45.903	4641400	NA
"HEK_201204"	108.98	568920	"+"
"HEK_210203"	49.957	6110700	NA
"III23_18compl_210129"	126.16	95502	"+"
"VIII27_210129"	76.814	393390	NA
"III23_18compl_210129"	23.963	1091600	"+"
"III12_210129"	72.015	405910	NA
"HEK_210203"	92.655	1128000	NA
"VIII27_210129"	130.14	2785500	NA
"III23_18compl_210129"	76.077	4763200	NA
"III23_18compl_210129"	111.83	3598700	NA
"III23_210129"	78.445	3211700	NA
"HEK_210201"	25.901	7016000	NA
"HEK_201204"	47.921	18503000	NA
"III23_210201"	57.897	15722000	NA
"III23_210129"	79.483	2532200	"+"
"III23_210201"	38.088	6525200	NA
"III23_210201"	34.088	1848800	NA
"III12_210129"	37.647	4947700	NA
"HEK_201204"	90.802	1128500	"+"
"III23_18compl_210129"	86.153	2582800	NA
"VIII27_210129"	106.39	690860	"+"
"III12_210129"	47.384	10707000	"+"
"III12_210129"	100.57	1337700	"+"
"HEK_210201"	122.58	1809400	NA
"III23_210201"	43.879	2988000	NA
"VIII27_210129"	98.09	1992400	"+"
"HEK_210201"	37.919	1443200	"+"
"III23_210129"	104.84	3370800	"+"
"VIII27_210129"	40.159	5939700	NA
"HEK_210203"	24.953	821650	NA
"HEK_210203"	114.55	121790	NA
"HEK_210203"	35.607	2923800	NA
"III12_210129"	22.588	9587000	NA
"III23_18compl_210129"	12.816	51357	"+"
"VIII27_210129"	16.453	184820	NA
"HEK_210201"	20.833	468330	"+"
"HEK_210201"	45.29	7125300	NA
"III23_210129"	41.465	6195200	NA
"HEK_210201"	6.2678	89287	"+"
"HEK_201204"	129.14	744840	NA
"HEK_210203"	108.79	533370	NA
"III12_210129"	109.11	705100	NA
"HEK_210203"	34.155	4465900	"+"
"III23_18compl_210129"	29.747	23401000	NA
"VIII27_210129"	22.734	5143500	"+"
"VIII27_210129"	104.12	423870	NA
"HEK_210203"	55.127	1184300	NA
"III23_210201"	47.276	7013900	NA
"III23_18compl_210129"	91.268	11102000	NA
"VIII27_210129"	26.036	1781600	"+"
"III23_210201"	101.04	6748900	NA
"HEK_201204"	63.703	3909200	NA
"VIII27_210129"	87.757	2171900	NA
"VIII27_210129"	70.049	3498700	NA
"HEK_210201"	83.375	34089000	NA
"III12_210129"	40.333	7334600	NA
"III12_210129"	130.14	594680	NA
"VIII27_210129"	18.665	4439700	NA
"HEK_201204"	134.77	385690	NA
"III23_18compl_210129"	130.28	205770	"+"
"VIII27_210129"	46.961	6352300	NA
"HEK_210201"	89.688	5967200	NA
"III23_18compl_210129"	115.58	3751600	NA
"HEK_210203"	131.72	775430	"+"
"HEK_210203"	31.812	9183100	NA
"III23_210201"	42.091	3975300	NA
"III23_18compl_210129"	42.846	10986000	NA
"III23_18compl_210129"	43.965	3664500	NA
"HEK_210201"	23.868	37766000	"+"
"III12_210129"	119.09	1374200	NA
"HEK_210201"	30.204	3356100	NA
"HEK_210203"	21.042	2491500	NA
"III23_210129"	110.93	3457900	NA
"VIII27_210129"	101.06	693690	NA
